ID	Region	Filter_Code	Filter_Size	Depth	Station	Size_Categorie	Filter_ID	Mean_coverage
REFM_CHLORO_00001	Indian	GGMM	0.8-5	DCM	42	Size_01	42DCM1GGMM11	0
REFM_CHLORO_00001	Indian	AACC	0-0.2	SUR	42	Size_01	42SUR0AACC11	0
REFM_CHLORO_00001	Indian	CCII	0.2-1.6	SUR	42	Size_01	42SUR0CCII11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	SUR	42	Size_01	42SUR1GGMM11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	SUR	43	Size_01	43SUR1GGMM11	0
REFM_CHLORO_00001	Indian	AACC	0-0.2	SUR	45	Size_01	45SUR0AACC11	0
REFM_CHLORO_00001	Indian	CCII	0.2-1.6	SUR	45	Size_01	45SUR0CCII11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	SUR	45	Size_01	45SUR1GGMM11	0
REFM_CHLORO_00001	Indian	AACC	0-0.2	SUR	46	Size_01	46SUR0AACC11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	SUR	46	Size_01	46SUR1GGMM11	0
REFM_CHLORO_00001	Indian	AACC	0-0.2	SUR	48	Size_01	48SUR0AACC11	0
REFM_CHLORO_00001	Indian	BBCC	0.1-0.2	SUR	48	Size_01	48SUR0BBCC11	0
REFM_CHLORO_00001	Indian	CCII	0.2-1.6	SUR	48	Size_01	48SUR0CCII11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	DCM	50	Size_01	50DCM1GGMM11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	SUR	50	Size_01	50SUR2GGMM11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	DCM	51	Size_01	51DCM1GGMM11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	SUR	51	Size_01	51SUR1GGMM11	0
REFM_CHLORO_00001	Indian	AACC	0-0.2	DCM	52	Size_01	52DCM0AACC11	0
REFM_CHLORO_00001	Indian	CCII	0.2-1.6	DCM	52	Size_01	52DCM0CCII11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	DCM	52	Size_01	52DCM0GGMM11	0
REFM_CHLORO_00001	Indian	AACC	0-0.2	SUR	52	Size_01	52SUR0AACC11	0
REFM_CHLORO_00001	Indian	CCII	0.2-1.6	SUR	52	Size_01	52SUR0CCII11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	SUR	52	Size_01	52SUR0GGMM11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	SUR	53	Size_01	53SUR1GGMM11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	SUR	54	Size_01	54SUR1GGMM11	0
REFM_CHLORO_00001	Indian	AACC	0-0.2	MES	56	Size_01	56MES0AACC11	0
REFM_CHLORO_00001	Indian	CCKK	0.22-3	MES	56	Size_01	56MES0CCKK11	0
REFM_CHLORO_00001	Indian	AACC	0-0.2	SUR	56	Size_01	56SUR0AACC11	0
REFM_CHLORO_00001	Indian	CCKK	0.22-3	SUR	56	Size_01	56SUR0CCKK11	0
REFM_CHLORO_00001	Indian	CCKK	0.22-3	SUR	57	Size_01	57SUR0CCKK11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	SUR	57	Size_01	57SUR1GGMM11	0
REFM_CHLORO_00001	Indian	AACC	0-0.2	DCM	58	Size_01	58DCM0AACC11	0
REFM_CHLORO_00001	Indian	CCKK	0.22-3	DCM	58	Size_01	58DCM0CCKK11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	DCM	58	Size_01	58DCM1GGMM11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	SUR	58	Size_01	58SUR1GGMM11	0
REFM_CHLORO_00001	Indian	AACC	0-0.2	SUR	62	Size_01	62SUR0AACC11	0
REFM_CHLORO_00001	Indian	CCKK	0.22-3	SUR	62	Size_01	62SUR0CCKK11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	SUR	62	Size_01	62SUR1GGMM11	0
REFM_CHLORO_00001	Indian	AACC	0-0.2	DCM	64	Size_01	64DCM0AACC11	0
REFM_CHLORO_00001	Indian	BBCC	0.1-0.2	DCM	64	Size_01	64DCM0BBCC11	0
REFM_CHLORO_00001	Indian	CCII	0.2-1.6	DCM	64	Size_01	64DCM0CCII11	0
REFM_CHLORO_00001	Indian	CCKK	0.22-3	DCM	64	Size_01	64DCM0CCKK11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	DCM	64	Size_01	64DCM1GGMM11	0
REFM_CHLORO_00001	Indian	AACC	0-0.2	MES	64	Size_01	64MES0AACC11	0
REFM_CHLORO_00001	Indian	CCKK	0.22-3	MES	64	Size_01	64MES0CCKK11	0
REFM_CHLORO_00001	Indian	AACC	0-0.2	SUR	64	Size_01	64SUR0AACC11	0
REFM_CHLORO_00001	Indian	CCII	0.2-1.6	SUR	64	Size_01	64SUR0CCII11	0
REFM_CHLORO_00001	Indian	CCKK	0.22-3	SUR	64	Size_01	64SUR0CCKK11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	SUR	64	Size_01	64SUR1GGMM11	0
REFM_CHLORO_00001	Indian	AACC	0-0.2	DCM	65	Size_01	65DCM0AACC11	0
REFM_CHLORO_00001	Indian	BBCC	0.1-0.2	DCM	65	Size_01	65DCM0BBCC11	0
REFM_CHLORO_00001	Indian	CCKK	0.22-3	DCM	65	Size_01	65DCM0CCKK11	0
REFM_CHLORO_00001	Indian	GGMM	0.8-5	DCM	65	Size_01	65DCM1GGMM11	0
REFM_CHLORO_00001	Indian	CCKK	0.22-3	MES	65	Size_01	65MES0CCKK11	0
REFM_CHLORO_00001	Indian	AACC	0-0.2	SUR	65	Size_01	65SUR0AACC11	0
REFM_CHLORO_00001	Indian	BBCC	0.1-0.2	SUR	65	Size_01	65SUR0BBCC11	0
REFM_CHLORO_00001	Indian	CCKK	0.22-3	SUR	65	Size_01	65SUR0CCKK11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	DCM	10	Size_01	10DCM1GGMM11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	SUR	10	Size_01	10SUR1GGMM11	0
REFM_CHLORO_00001	Mediterranean	AACC	0-0.2	SUR	11	Size_01	11SUR0AACC11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	DCM	16	Size_01	16DCM1GGMM11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	SUR	16	Size_01	16SUR2GGMM11	0
REFM_CHLORO_00001	Mediterranean	AACC	0-0.2	DCM	18	Size_01	18DCM0AACC11	0
REFM_CHLORO_00001	Mediterranean	CCII	0.2-1.6	DCM	18	Size_01	18DCM0CCII11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	DCM	18	Size_01	18DCM1GGMM11	0
REFM_CHLORO_00001	Mediterranean	AACC	0-0.2	SUR	18	Size_01	18SUR0AACC11	0
REFM_CHLORO_00001	Mediterranean	CCII	0.2-1.6	SUR	18	Size_01	18SUR0CCII11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	SUR	18	Size_01	18SUR1GGMM11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	SUR	19	Size_01	19SUR1GGMM11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	SUR	20	Size_01	20SUR2GGMM11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	SUR	21	Size_01	21SUR1GGMM11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	DCM	22	Size_01	22DCM1GGMM11	0
REFM_CHLORO_00001	Mediterranean	AACC	0-0.2	SUR	22	Size_01	22SUR0AACC11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	SUR	22	Size_01	22SUR1GGMM11	0
REFM_CHLORO_00001	Mediterranean	AACC	0-0.2	DCM	23	Size_01	23DCM0AACC11	0
REFM_CHLORO_00001	Mediterranean	CCII	0.2-1.6	DCM	23	Size_01	23DCM0CCII11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	DCM	23	Size_01	23DCM1GGMM11	0
REFM_CHLORO_00001	Mediterranean	CCII	0.2-1.6	SUR	23	Size_01	23SUR0CCII11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	SUR	23	Size_01	23SUR1GGMM11	0
REFM_CHLORO_00001	Mediterranean	AACC	0-0.2	DCM	25	Size_01	25DCM0AACC11	0
REFM_CHLORO_00001	Mediterranean	CCII	0.2-1.6	DCM	25	Size_01	25DCM0CCII11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	DCM	25	Size_01	25DCM1GGMM11	0
REFM_CHLORO_00001	Mediterranean	AACC	0-0.2	SUR	25	Size_01	25SUR0AACC11	0
REFM_CHLORO_00001	Mediterranean	CCII	0.2-1.6	SUR	25	Size_01	25SUR0CCII11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	SUR	25	Size_01	25SUR1GGMM11	0
REFM_CHLORO_00001	Mediterranean	AACC	0-0.2	DCM	30	Size_01	30DCM0AACC11	0
REFM_CHLORO_00001	Mediterranean	CCII	0.2-1.6	DCM	30	Size_01	30DCM0CCII11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	DCM	30	Size_01	30DCM1GGMM11	0
REFM_CHLORO_00001	Mediterranean	CCII	0.2-1.6	SUR	30	Size_01	30SUR0CCII11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	SUR	30	Size_01	30SUR1GGMM11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	DCM	6	Size_01	6DCM2GGMM11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	SUR	6	Size_01	6SUR1GGMM11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	SUR	6	Size_01	6SUR2GGMM11	0
REFM_CHLORO_00001	Mediterranean	CCII	0.2-1.6	DCM	7	Size_01	7DCM0CCII11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	DCM	7	Size_01	7DCM1GGMM11	0
REFM_CHLORO_00001	Mediterranean	CCII	0.2-1.6	SUR	7	Size_01	7SUR0CCII11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	SUR	7	Size_01	7SUR1GGMM11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	DCM	8	Size_01	8DCM1GGMM11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	SUR	8	Size_01	8SUR1GGMM11	0
REFM_CHLORO_00001	Mediterranean	CCII	0.2-1.6	DCM	9	Size_01	9DCM0CCII11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	DCM	9	Size_01	9DCM1GGMM11	0
REFM_CHLORO_00001	Mediterranean	CCII	0.2-1.6	SUR	9	Size_01	9SUR0CCII11	0
REFM_CHLORO_00001	Mediterranean	GGMM	0.8-5	SUR	9	Size_01	9SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	DCM	100	Size_01	100DCM0AACC11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	DCM	100	Size_01	100DCM0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	DCM	100	Size_01	100DCM1GGMM11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	MES	100	Size_01	100MES0AACC11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	MES	100	Size_01	100MES0CCKK11	0
REFM_CHLORO_00001	Pacific	GGKK	0.8-3	MES	100	Size_01	100MES1GGKK11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	SUR	100	Size_01	100SUR0AACC11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	100	Size_01	100SUR0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	100	Size_01	100SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	DCM	102	Size_01	102DCM0AACC11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	DCM	102	Size_01	102DCM0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	DCM	102	Size_01	102DCM1GGMM11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	MES	102	Size_01	102MES0AACC11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	MES	102	Size_01	102MES0CCKK11	0
REFM_CHLORO_00001	Pacific	GGKK	0.8-3	MES	102	Size_01	102MES1GGKK11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	SUR	102	Size_01	102SUR0AACC11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	102	Size_01	102SUR0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	102	Size_01	102SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	DCM	106	Size_01	106DCM1GGMM11	0
REFM_CHLORO_00001	Pacific	GGKK	0.8-3	MES	106	Size_01	106MES1GGKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	106	Size_01	106SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	DCM	109	Size_01	109DCM0AACC11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	DCM	109	Size_01	109DCM0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	DCM	109	Size_01	109DCM1GGMM11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	MES	109	Size_01	109MES0CCKK11	0
REFM_CHLORO_00001	Pacific	GGKK	0.8-3	MES	109	Size_01	109MES1GGKK11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	SUR	109	Size_01	109SUR0AACC11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	109	Size_01	109SUR0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	109	Size_01	109SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	DCM	110	Size_01	110DCM0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	DCM	110	Size_01	110DCM1GGMM11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	MES	110	Size_01	110MES0CCKK11	0
REFM_CHLORO_00001	Pacific	GGKK	0.8-3	MES	110	Size_01	110MES1GGKK11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	110	Size_01	110SUR0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	110	Size_01	110SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	DCM	111	Size_01	111DCM0AACC11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	DCM	111	Size_01	111DCM0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	DCM	111	Size_01	111DCM1GGMM11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	MES	111	Size_01	111MES0AACC11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	MES	111	Size_01	111MES0CCKK11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	SUR	111	Size_01	111SUR0AACC11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	111	Size_01	111SUR0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	111	Size_01	111SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	DCM	112	Size_01	112DCM0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	DCM	112	Size_01	112DCM1GGMM11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	MES	112	Size_01	112MES0CCKK11	0
REFM_CHLORO_00001	Pacific	GGKK	0.8-3	MES	112	Size_01	112MES1GGKK11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	112	Size_01	112SUR0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	112	Size_01	112SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	113	Size_01	113SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	DCM	122	Size_01	122DCM0AACC11	0
REFM_CHLORO_00001	Pacific	BBCC	0.1-0.2	DCM	122	Size_01	122DCM0BBCC11	0
REFM_CHLORO_00001	Pacific	CCEE	0.2-0.45	DCM	122	Size_01	122DCM0CCEE11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	DCM	122	Size_01	122DCM0CCKK11	0
REFM_CHLORO_00001	Pacific	EEGG	0.45-0.8	DCM	122	Size_01	122DCM0EEGG11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	DCM	122	Size_01	122DCM1GGMM11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	MES	122	Size_01	122MES0AACC11	0
REFM_CHLORO_00001	Pacific	BBCC	0.1-0.2	MES	122	Size_01	122MES0BBCC11	0
REFM_CHLORO_00001	Pacific	CCEE	0.2-0.45	MES	122	Size_01	122MES0CCEE11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	MES	122	Size_01	122MES0CCKK11	0
REFM_CHLORO_00001	Pacific	EEGG	0.45-0.8	MES	122	Size_01	122MES0EEGG11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	SUR	122	Size_01	122SUR0AACC11	0
REFM_CHLORO_00001	Pacific	BBCC	0.1-0.2	SUR	122	Size_01	122SUR0BBCC11	0
REFM_CHLORO_00001	Pacific	CCEE	0.2-0.45	SUR	122	Size_01	122SUR0CCEE11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	122	Size_01	122SUR0CCKK11	0
REFM_CHLORO_00001	Pacific	EEGG	0.45-0.8	SUR	122	Size_01	122SUR0EEGG11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	122	Size_01	122SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	CCEE	0.2-0.45	MES	123	Size_01	123MES00CCEE11	0
REFM_CHLORO_00001	Pacific	EEGG	0.45-0.8	MES	123	Size_01	123MES00EEGG11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	MXL	123	Size_01	123MXL00AACC11	0
REFM_CHLORO_00001	Pacific	BBCC	0.1-0.2	MXL	123	Size_01	123MXL00BBCC11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	MXL	123	Size_01	123MXL00CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	MXL	123	Size_01	123MXL01GGMM11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	SUR	123	Size_01	123SUR0AACC11	0
REFM_CHLORO_00001	Pacific	CCEE	0.2-0.45	SUR	123	Size_01	123SUR0CCEE11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	123	Size_01	123SUR0CCKK11	0
REFM_CHLORO_00001	Pacific	EEGG	0.45-0.8	SUR	123	Size_01	123SUR0EEGG11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	123	Size_01	123SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	MXL	124	Size_01	124MXL00AACC11	0
REFM_CHLORO_00001	Pacific	BBCC	0.1-0.2	MXL	124	Size_01	124MXL00BBCC11	0
REFM_CHLORO_00001	Pacific	CCEE	0.2-0.45	MXL	124	Size_01	124MXL00CCEE11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	MXL	124	Size_01	124MXL00CCKK11	0
REFM_CHLORO_00001	Pacific	EEGG	0.45-0.8	MXL	124	Size_01	124MXL00EEGG11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	MXL	124	Size_01	124MXL01GGMM11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	SUR	124	Size_01	124SUR0AACC11	0
REFM_CHLORO_00001	Pacific	BBCC	0.1-0.2	SUR	124	Size_01	124SUR0BBCC11	0
REFM_CHLORO_00001	Pacific	CCEE	0.2-0.45	SUR	124	Size_01	124SUR0CCEE11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	124	Size_01	124SUR0CCKK11	0
REFM_CHLORO_00001	Pacific	EEGG	0.45-0.8	SUR	124	Size_01	124SUR0EEGG11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	124	Size_01	124SUR1CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	124	Size_01	124SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	MXL	125	Size_01	125MXL00AACC11	0
REFM_CHLORO_00001	Pacific	BBCC	0.1-0.2	MXL	125	Size_01	125MXL00BBCC11	0
REFM_CHLORO_00001	Pacific	CCEE	0.2-0.45	MXL	125	Size_01	125MXL00CCEE11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	MXL	125	Size_01	125MXL00CCKK11	0
REFM_CHLORO_00001	Pacific	EEGG	0.45-0.8	MXL	125	Size_01	125MXL00EEGG11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	MXL	125	Size_01	125MXL01GGMM11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	SUR	125	Size_01	125SUR0AACC11	0
REFM_CHLORO_00001	Pacific	BBCC	0.1-0.2	SUR	125	Size_01	125SUR0BBCC11	0
REFM_CHLORO_00001	Pacific	CCEE	0.2-0.45	SUR	125	Size_01	125SUR0CCEE11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	125	Size_01	125SUR0CCKK11	0
REFM_CHLORO_00001	Pacific	EEGG	0.45-0.8	SUR	125	Size_01	125SUR0EEGG11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	125	Size_01	125SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	126	Size_01	126SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	DCM	127	Size_01	127DCM1GGMM11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	127	Size_01	127SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	DCM	128	Size_01	128DCM0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	DCM	128	Size_01	128DCM1GGMM11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	128	Size_01	128SUR0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	128	Size_01	128SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	DCM	129	Size_01	129DCM1GGMM11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	129	Size_01	129SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	130	Size_01	130SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	DCM	131	Size_01	131DCM1GGMM11	0
REFM_CHLORO_00001	Pacific	GGKK	0.8-3	MES	131	Size_01	131MES1GGKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	131	Size_01	131SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	DCM	132	Size_01	132DCM0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	DCM	132	Size_01	132DCM1GGMM11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	MES	132	Size_01	132MES0CCKK11	0
REFM_CHLORO_00001	Pacific	GGKK	0.8-3	MES	132	Size_01	132MES1GGKK11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	132	Size_01	132SUR0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	132	Size_01	132SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	DCM	133	Size_01	133DCM0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	DCM	133	Size_01	133DCM1GGMM11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	MES	133	Size_01	133MES0CCKK11	0
REFM_CHLORO_00001	Pacific	GGKK	0.8-3	MES	133	Size_01	133MES1GGKK11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	133	Size_01	133SUR0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	133	Size_01	133SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	134	Size_01	134SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	DCM	135	Size_01	135DCM1GGMM11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	135	Size_01	135SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	136	Size_01	136SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	DCM	137	Size_01	137DCM0AACC11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	DCM	137	Size_01	137DCM0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	DCM	137	Size_01	137DCM1GGMM11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	MES	137	Size_01	137MES0AACC11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	MES	137	Size_01	137MES0CCKK11	0
REFM_CHLORO_00001	Pacific	GGKK	0.8-3	MES	137	Size_01	137MES1GGKK11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	SUR	137	Size_01	137SUR0AACC11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	137	Size_01	137SUR0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	137	Size_01	137SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	DCM	138	Size_01	138DCM0AACC11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	DCM	138	Size_01	138DCM0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	DCM	138	Size_01	138DCM1GGMM11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	MES	138	Size_01	138MES0AACC11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	MES	138	Size_01	138MES0CCKK11	0
REFM_CHLORO_00001	Pacific	GGKK	0.8-3	MES	138	Size_01	138MES1GGKK11	0
REFM_CHLORO_00001	Pacific	AACC	0-0.2	SUR	138	Size_01	138SUR0AACC11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	138	Size_01	138SUR0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	138	Size_01	138SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	139	Size_01	139SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	140	Size_01	140SUR0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	140	Size_01	140SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	90	Size_01	90SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	91	Size_01	91SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	92	Size_01	92SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	DCM	93	Size_01	93DCM0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	DCM	93	Size_01	93DCM1GGMM11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	93	Size_01	93SUR0CCKK11	0
REFM_CHLORO_00001	Pacific	GGMM	0.8-5	SUR	93	Size_01	93SUR1GGMM11	0
REFM_CHLORO_00001	Pacific	CCKK	0.22-3	SUR	94	Size_01	94SUR0CCKK11	0
